frame_index,time_seconds,mse_surprise_score
1762,44.05,0.20733414590358734
1763,44.075,0.21164585649967194
1764,44.1,0.2624339461326599
1765,44.125,0.2197769582271576
1766,44.15,0.0026647893246263266
1767,44.175,0.002554045058786869
1768,44.2,0.002550337929278612
1769,44.225,0.0025946053210645914
1770,44.25,0.0026688913349062204
1771,44.275,0.002554364502429962
1772,44.3,0.0025195132475346327
1773,44.325,0.002541540190577507
1774,44.35,0.002564395312219858
1775,44.375,0.002443090546876192
1776,44.4,0.002424330683425069
1777,44.425,0.002481358125805855
1778,44.45,0.00255744531750679
1779,44.475,0.0024430907797068357
1780,44.5,0.0024273276794701815
1781,44.525,0.002481358591467142
1782,44.55,0.00256472360342741
1783,44.575,0.2213389277458191
1784,44.6,0.21190506219863892
1785,44.625,0.21367007493972778
1786,44.65,0.2622268795967102
1787,44.675,0.21580129861831665
1788,44.7,0.0025472883135080338
1789,44.725,0.002594605553895235
1790,44.75,0.0026732436381280422
1791,44.775,0.002554045058786869
1792,44.8,0.00254728808067739
1793,44.825,0.0025946053210645914
1794,44.85,0.002633253112435341
1795,44.875,0.0024933693930506706
1796,44.9,0.002453878987580538
1797,44.925,0.0024637607857584953
1798,44.95,0.0025272369384765625
1799,44.975,0.00243278662674129
1800,45.0,0.00244458531960845
1801,45.025,0.002465438097715378
1802,45.05,0.002532075857743621
1803,45.075,0.0024327868595719337
1804,45.1,0.00244458531960845
1805,45.125,0.2214398980140686
1806,45.15,0.20737022161483765
1807,45.175,0.21164986491203308
1808,45.2,0.2624226212501526
1809,45.225,0.19805170595645905
1810,45.25,0.002668891567736864
1811,45.275,0.002554045058786869
1812,45.3,0.0025503383949398994
1813,45.325,0.002594605553895235
1814,45.35,0.002664789091795683
1815,45.375,0.0025540452916175127
1816,45.4,0.002524598501622677
1817,45.425,0.0025358381681144238
1818,45.45,0.0025666526053100824
1819,45.475,0.0024536740966141224
1820,45.5,0.0024288897402584553
1821,45.525,0.0024794801138341427
1822,45.55,0.0025500645861029625
1823,45.575,0.0024536740966141224
1824,45.6,0.002428889274597168
1825,45.625,0.0024794803466647863
1826,45.65,0.0025500645861029625
1827,45.675,0.29229259490966797
1828,45.7,0.20992623269557953
1829,45.725,0.2143295407295227
1830,45.75,0.25152912735939026
1831,45.775,0.15703213214874268
1832,45.8,0.0025553288869559765
1833,45.825,0.002599598839879036
1834,45.85,0.0026716208085417747
1835,45.875,0.0025483889039605856
1836,45.9,0.0025584474205970764
1837,45.925,0.002599598839879036
1838,45.95,0.002643933054059744
1839,45.975,0.002486908808350563
1840,46.0,0.0024562058970332146
1841,46.025,0.0024654376320540905
1842,46.05,0.002535112900659442
1843,46.075,0.0024264140520244837
1844,46.1,0.0024496898986399174
1845,46.125,0.002465438097715378
1846,46.15,0.002532948274165392
1847,46.175,0.00242641381919384
1848,46.2,0.0024527525529265404
1849,46.225,0.2755335569381714
1850,46.25,0.20724868774414062
1851,46.275,0.21172484755516052
1852,46.3,0.26242464780807495
1853,46.325,0.21924862265586853
1854,46.35,0.0026756776496767998
1855,46.375,0.0025483889039605856
1856,46.4,0.0025553288869559765
1857,46.425,0.002599598839879036
1858,46.45,0.002676941454410553
1859,46.475,0.0025483891367912292
1860,46.5,0.0025223044212907553
1861,46.525,0.0025383480824530125
1862,46.55,0.002568804193288088
1863,46.575,0.0024536738637834787
1864,46.6,0.002428889274597168
1865,46.625,0.0024794801138341427
1866,46.65,0.0025433041155338287
1867,46.675,0.0024536740966141224
1868,46.7,0.002428889274597168
1869,46.725,0.002479479881003499
1870,46.75,0.00254655908793211
1871,46.775,0.22276714444160461
1872,46.8,0.20992623269557953
1873,46.825,0.21709439158439636
1874,46.85,0.2610011398792267
1875,46.875,0.12742507457733154
1876,46.9,0.00254728808067739
1877,46.925,0.0025946057867258787
1878,46.95,0.002664789091795683
1879,46.975,0.002554172184318304
1880,47.0,0.00254728808067739
1881,47.025,0.0025946057867258787
1882,47.05,0.0026409856509417295
1883,47.075,0.0024933693930506706
1884,47.1,0.0024508838541805744
1885,47.125,0.0024654376320540905
1886,47.15,0.002532075857743621
1887,47.175,0.00243278662674129
1888,47.2,0.00244458531960845
1889,47.225,0.002463761018589139
1890,47.25,0.0025320756249129772
1891,47.275,0.0024327868595719337
1892,47.3,0.002444760873913765
1893,47.325,0.2214398980140686
1894,47.35,0.20733413100242615
1895,47.375,0.21164585649967194
1896,47.4,0.2624226212501526
1897,47.425,0.1700565367937088
1898,47.45,0.0026732436381280422
1899,47.475,0.002554172184318304
1900,47.5,0.0025503383949398994
1901,47.525,0.0025946053210645914
1902,47.55,0.0026688913349062204
1903,47.575,0.0025546220131218433
1904,47.6,0.002522452734410763
1905,47.625,0.0025311587378382683
1906,47.65,0.0025702123530209064
1907,47.675,0.002454156056046486
1908,47.7,0.0024290329311043024
1909,47.725,0.002476358786225319
1910,47.75,0.002566148526966572
1911,47.775,0.002454156056046486
1912,47.8,0.0024290326982736588
1913,47.825,0.0024763585533946753
1914,47.85,0.002566148526966572
1915,47.875,0.22119730710983276
1916,47.9,0.22209787368774414
1917,47.925,0.19768688082695007
1918,47.95,0.22418010234832764
1919,47.975,0.002539526205509901
1920,48.0,0.002514800988137722
1921,48.025,0.0025390256196260452
1922,48.05,0.002640673890709877
1923,48.075,0.0025388801004737616
1924,48.1,0.0025148012209683657
1925,48.125,0.0025390256196260452
1926,48.15,0.002608145819976926
1927,48.175,0.002475585089996457
1928,48.2,0.002420201664790511
1929,48.225,0.0024093068204820156
1930,48.25,0.0024906806647777557
1931,48.275,0.00241523957811296
1932,48.3,0.0024109529331326485
1933,48.325,0.0024093063548207283
1934,48.35,0.0024945158511400223
1935,48.375,0.002415239345282316
1936,48.4,0.002410952467471361
1937,48.425,0.2144262045621872
1938,48.45,0.2077648639678955
1939,48.475,0.2117367386817932
1940,48.5,0.2625385522842407
1941,48.525,0.08422492444515228
1942,48.55,0.0026318314485251904
1943,48.575,0.00254023727029562
1944,48.6,0.0025148012209683657
1945,48.625,0.002539025852456689
1946,48.65,0.0026318312156945467
1947,48.675,0.0025382996536791325
1948,48.7,0.0024909216444939375
1949,48.725,0.002473002066835761
1950,48.75,0.002458269475027919
1951,48.775,0.002432859968394041
1952,48.8,0.002395523712038994
1953,48.825,0.002422650810331106
1954,48.85,0.002452617045491934
1955,48.875,0.002432859968394041
1956,48.9,0.002398301614448428
1957,48.925,0.002422650810331106
1958,48.95,0.0846937894821167
1959,48.975,0.22134681046009064
1960,49.0,0.23895463347434998
1961,49.025,0.2166721522808075
1962,49.05,0.2646035850048065
1963,49.075,0.08910573273897171
1964,49.1,0.002514800988137722
1965,49.125,0.0025390256196260452
1966,49.15,0.002636127872392535
1967,49.175,0.002539526205509901
1968,49.2,0.0025148014537990093
1969,49.225,0.002539025852456689
1970,49.25,0.0026081460528075695
1971,49.275,0.002475585089996457
1972,49.3,0.002420201664790511
1973,49.325,0.002409306587651372
1974,49.35,0.0024870955385267735
1975,49.375,0.00241523957811296
1976,49.4,0.002410952467471361
1977,49.425,0.0024093063548207283
1978,49.45,0.0024879993870854378
1979,49.475,0.00241523957811296
1980,49.5,0.07780822366476059
1981,49.525,0.22165270149707794
1982,49.55,0.20765897631645203
1983,49.575,0.2117438018321991
1984,49.6,0.262527734041214
1985,49.625,0.002539025852456689
1986,49.65,0.0026361276395618916
1987,49.675,0.002539526205509901
1988,49.7,0.002514800988137722
1989,49.725,0.002539025852456689
1990,49.75,0.0026318314485251904
1991,49.775,0.002538880333304405
1992,49.8,0.0024869535118341446
1993,49.825,0.0024763583205640316
1994,49.85,0.002566148526966572
1995,49.875,0.002454156056046486
1996,49.9,0.0024290326982736588
1997,49.925,0.002476358786225319
1998,49.95,0.002566148526966572
1999,49.975,0.002454156056046486
2000,50.0,0.0024290326982736588
2001,50.025,0.002476358786225319
2002,50.05,0.0695338323712349
2003,50.075,0.22273752093315125
2004,50.1,0.20974883437156677
2005,50.125,0.21711517870426178
2006,50.15,0.26089268922805786
2007,50.175,0.002556560095399618
2008,50.2,0.0025508832186460495
2009,50.225,0.0025916285812854767
2010,50.25,0.0026915220078080893
2011,50.275,0.002557082800194621
2012,50.3,0.002550882752984762
2013,50.325,0.0025916285812854767
2014,50.35,0.0026583420112729073
2015,50.375,0.0024941035080701113
2016,50.4,0.002454126253724098
2017,50.425,0.0024615880101919174
2018,50.45,0.0025439609307795763
2019,50.475,0.0024335510097444057
2020,50.5,0.0024446561001241207
2021,50.525,0.00246158754453063
2022,50.55,0.0025406996719539165
2023,50.575,0.0024335510097444057
2024,50.6,0.18123045563697815
2025,50.625,0.233464777469635
2026,50.65,0.20736181735992432
2027,50.675,0.21169190108776093
2028,50.7,0.2623867988586426
2029,50.725,0.0025916285812854767
2030,50.75,0.002691522240638733
2031,50.775,0.002556560095399618
2032,50.8,0.002550882985815406
2033,50.825,0.0025916288141161203
2034,50.85,0.0026965863071382046
2035,50.875,0.0025570825673639774
2036,50.9,0.002520703710615635
2037,50.925,0.0025304951705038548
2038,50.95,0.0025698840618133545
2039,50.975,0.0024608708918094635
2040,51.0,0.0024213530123233795
2041,51.025,0.002471824176609516
2042,51.05,0.0025467155501246452
2043,51.075,0.002460871357470751
2044,51.1,0.0024213530123233795
2045,51.125,0.002471824176609516
2046,51.15,0.17254924774169922
2047,51.175,0.21790266036987305
2048,51.2,0.22218093276023865
2049,51.225,0.17905586957931519
2050,51.25,0.19925791025161743
2051,51.275,0.002552454825490713
2052,51.3,0.002506986726075411
2053,51.325,0.002534465864300728
2054,51.35,0.0026291324757039547
2055,51.375,0.0025524545926600695
2056,51.4,0.002506986726075411
2057,51.425,0.002534465631470084
2058,51.45,0.00261521153151989
2059,51.475,0.0024846806190907955
2060,51.5,0.0024125599302351475
2061,51.525,0.0024167350493371487
2062,51.55,0.0025004171766340733
2063,51.575,0.0024217998143285513
2064,51.6,0.0024033267982304096
2065,51.625,0.0024167350493371487
2066,51.65,0.002505074255168438
2067,51.675,0.0024217995814979076
2068,51.7,0.16963759064674377
2069,51.725,0.23579037189483643
2070,51.75,0.2077317237854004
2071,51.775,0.2117198407649994
2072,51.8,0.2625371813774109
2073,51.825,0.0025344653986394405
2074,51.85,0.0026291324757039547
2075,51.875,0.002552454825490713
2076,51.9,0.002506986726075411
2077,51.925,0.002534465864300728
2078,51.95,0.0026385472156107426
2079,51.975,0.0025524545926600695
2080,52.0,0.0024791571777313948
2081,52.025,0.002471824176609516
2082,52.05,0.0025551405269652605
2083,52.075,0.002460871357470751
2084,52.1,0.0024213530123233795
2085,52.125,0.0024718239437788725
2086,52.15,0.0025513875298202038
2087,52.175,0.002460871357470751
2088,52.2,0.0024213530123233795
2089,52.225,0.002471824176609516
2090,52.25,0.17243105173110962
2091,52.275,0.256061315536499
2092,52.3,0.20983684062957764
2093,52.325,0.21415677666664124
2094,52.35,0.25148171186447144
2095,52.375,0.0025561025831848383
2096,52.4,0.002550882752984762
2097,52.425,0.0025916288141161203
2098,52.45,0.002691522240638733
2099,52.475,0.002555710729211569
2100,52.5,0.0025508832186460495
2101,52.525,0.0025916285812854767
2102,52.55,0.0026630451902747154
2103,52.575,0.0024941035080701113
2104,52.6,0.002454126486554742
2105,52.625,0.0024615880101919174
2106,52.65,0.002544811461120844
2107,52.675,0.002433550776913762
2108,52.7,0.002444853540509939
2109,52.725,0.0024615880101919174
2110,52.75,0.002544811461120844
2111,52.775,0.0024335505440831184
2112,52.8,0.17111726105213165
2113,52.825,0.27557021379470825
2114,52.85,0.20722050964832306
2115,52.875,0.21168369054794312
2116,52.9,0.2623867988586426
2117,52.925,0.0025916285812854767
2118,52.95,0.002691522240638733
2119,52.975,0.0025583249516785145
2120,53.0,0.002550882752984762
2121,53.025,0.0025916285812854767
2122,53.05,0.0026965865399688482
2123,53.075,0.002556560095399618
2124,53.1,0.00252820597961545
2125,53.125,0.00253277737647295
2126,53.15,0.0025927680544555187
2127,53.175,0.002454156521707773
2128,53.2,0.002429032465443015
2129,53.225,0.0024763585533946753
2130,53.25,0.002566148526966572
2131,53.275,0.002454156056046486
2132,53.3,0.0024290329311043024
2133,53.325,0.002476358786225319
2134,53.35,0.17122620344161987
2135,53.375,0.2760816812515259
2136,53.4,0.23886197805404663
2137,53.425,0.2162420153617859
2138,53.45,0.2643808126449585
2139,53.475,0.002563702641054988
2140,53.5,0.002562418580055237
2141,53.525,0.00259634992107749
2142,53.55,0.002687445841729641
2143,53.575,0.0025637028738856316
2144,53.6,0.002562418580055237
2145,53.625,0.00259634992107749
2146,53.65,0.002658810466527939
2147,53.675,0.002493466017767787
2148,53.7,0.0024515967816114426
2149,53.725,0.0024629379622638226
2150,53.75,0.0025533840525895357
2151,53.775,0.0024325286503881216
2152,53.8,0.002442306373268366
2153,53.825,0.0024629379622638226
2154,53.85,0.0025533209554851055
2155,53.875,0.0024325286503881216
2156,53.9,0.17108690738677979
2157,53.925,0.2754635810852051
2158,53.95,0.20727775990962982
2159,53.975,0.2115718126296997
2160,54.0,0.262848824262619
2161,54.025,0.00259634992107749
2162,54.05,0.0026874453760683537
2163,54.075,0.0025637028738856316
2164,54.1,0.002562418347224593
2165,54.125,0.00259634992107749
2166,54.15,0.0026874456088989973
2167,54.175,0.0025637028738856316
2168,54.2,0.002531894715502858
2169,54.225,0.002527716103941202
2170,54.25,0.002588283736258745
2171,54.275,0.002469153143465519
2172,54.3,0.0024328362196683884
2173,54.325,0.0024756069760769606
2174,54.35,0.0025687303859740496
2175,54.375,0.002469153143465519
2176,54.4,0.0024328362196683884
2177,54.425,0.002475606743246317
2178,54.45,0.17311955988407135
2179,54.475,0.27544596791267395
2180,54.5,0.2211865782737732
2181,54.525,0.21367433667182922
2182,54.55,0.0026348349638283253
2183,54.575,0.002552405931055546
2184,54.6,0.0025184745900332928
2185,54.625,0.0025383159518241882
2186,54.65,0.002634835196658969
2187,54.675,0.0025524054653942585
2188,54.7,0.002518474357202649
2189,54.725,0.0025383159518241882
2190,54.75,0.002606411464512348
2191,54.775,0.0024909009225666523
2192,54.8,0.0024245695676654577
2193,54.825,0.002415523398667574
2194,54.85,0.0025026039220392704
2195,54.875,0.0024217586033046246
2196,54.9,0.0024175585713237524
2197,54.925,0.002413275185972452
2198,54.95,0.0025026039220392704
2199,54.975,0.0024217586033046246
2200,55.0,0.16115492582321167
2201,55.025,0.2756403088569641
2202,55.05,0.20766660571098328
2203,55.075,0.21164271235466003
2204,55.1,0.26668843626976013
2205,55.125,0.0025383159518241882
2206,55.15,0.0026348349638283253
2207,55.175,0.0025524054653942585
2208,55.2,0.002518474357202649
2209,55.225,0.0025383157189935446
2210,55.25,0.0026348354294896126
2211,55.275,0.0025524054653942585
2212,55.3,0.0024946662597358227
2213,55.325,0.0024710758589208126
2214,55.35,0.0025135455653071404
2215,55.375,0.002442070282995701
2216,55.4,0.0023865103721618652
2217,55.425,0.0024206775706261396
2218,55.45,0.002506563439965248
2219,55.475,0.0024419212713837624
2220,55.5,0.0023865103721618652
2221,55.525,0.0024206775706261396
2222,55.55,0.1683906763792038
2223,55.575,0.2458648383617401
2224,55.6,0.21025756001472473
2225,55.625,0.21408483386039734
2226,55.65,0.2652249038219452
2227,55.675,0.0025519111659377813
2228,55.7,0.0025066277012228966
2229,55.725,0.0025374004617333412
2230,55.75,0.0026246882043778896
2231,55.775,0.0025519109331071377
2232,55.8,0.0025066277012228966
2233,55.825,0.0025374004617333412
2234,55.85,0.0025967301335185766
2235,55.875,0.0024816198274493217
2236,55.9,0.0024121208116412163
2237,55.925,0.002419552067294717
2238,55.95,0.002480128314346075
2239,55.975,0.0024211565032601357
2240,56.0,0.002402867190539837
2241,56.025,0.002419552067294717
2242,56.05,0.0024840827099978924
2243,56.075,0.002421156270429492
2244,56.1,0.16645964980125427
2245,56.125,0.24767032265663147
2246,56.15,0.20770737528800964
2247,56.175,0.21168619394302368
2248,56.2,0.2625621557235718
2249,56.225,0.0025374004617333412
2250,56.25,0.0026295592542737722
2251,56.275,0.0025519111659377813
2252,56.3,0.0025066277012228966
2253,56.325,0.0025374002289026976
2254,56.35,0.0026295592542737722
2255,56.375,0.002551911398768425
2256,56.4,0.0024736584164202213
2257,56.425,0.0024769268929958344
2258,56.45,0.0025366307236254215
2259,56.475,0.00245540589094162
2260,56.5,0.0023758728057146072
2261,56.525,0.0024191983975470066
2262,56.55,0.0025123031809926033
2263,56.575,0.00245540589094162
2264,56.6,0.002378911944106221
2265,56.625,0.0024191983975470066
2266,56.65,0.17004892230033875
2267,56.675,0.27273744344711304
2268,56.7,0.21057134866714478
2269,56.725,0.21455976366996765
2270,56.75,0.25181451439857483
2271,56.775,0.0025519111659377813
2272,56.8,0.0025035173166543245
2273,56.825,0.0025374004617333412
2274,56.85,0.0026346801314502954
2275,56.875,0.002551911398768425
2276,56.9,0.0025066277012228966
2277,56.925,0.0025374002289026976
2278,56.95,0.0026014898903667927
2279,56.975,0.0024816200602799654
2280,57.0,0.0024121208116412163
2281,57.025,0.002419552067294717
2282,57.05,0.0024801280815154314
2283,57.075,0.002421156270429492
2284,57.1,0.002402867190539837
2285,57.125,0.0024195523001253605
2286,57.15,0.0024840824771672487
2287,57.175,0.0024211560375988483
2288,57.2,0.16248288750648499
2289,57.225,0.2756603956222534
2290,57.25,0.20770739018917084
2291,57.275,0.21168619394302368
2292,57.3,0.25359416007995605
2293,57.325,0.0025374004617333412
2294,57.35,0.002634679898619652
2295,57.375,0.0025519111659377813
2296,57.4,0.0025035173166543245
2297,57.425,0.0025374002289026976
2298,57.45,0.0026295592542737722
2299,57.475,0.0025519111659377813
2300,57.5,0.00247579556889832
2301,57.525,0.002484920434653759
2302,57.55,0.0025373054668307304
2303,57.575,0.00243167020380497
2304,57.6,0.002382004866376519
2305,57.625,0.0024254540912806988
2306,57.65,0.0025254013016819954
2307,57.675,0.00243167020380497
2308,57.7,0.0023820046335458755
2309,57.725,0.0024254540912806988
2310,57.75,0.17004553973674774
2311,57.775,0.21795183420181274
2312,57.8,0.2105174958705902
2313,57.825,0.21417534351348877
2314,57.85,0.2647504210472107
2315,57.875,0.0025318183470517397
2316,57.9,0.0025028730742633343
2317,57.925,0.0025426545180380344
2318,57.95,0.002622740576043725
2319,57.975,0.0025318185798823833
2320,58.0,0.0025001629255712032
2321,58.025,0.0025426545180380344
2322,58.05,0.0025826827622950077
2323,58.075,0.002470457460731268
2324,58.1,0.0024049580097198486
2325,58.125,0.002424840582534671
2326,58.15,0.002472180873155594
2327,58.175,0.0024100595619529486
2328,58.2,0.0024004715960472822
2329,58.225,0.002424840349704027
2330,58.25,0.0024754321202635765
2331,58.275,0.002410059329122305
2332,58.3,0.1727544367313385
2333,58.325,0.24772360920906067
2334,58.35,0.2077910602092743
2335,58.375,0.2118595838546753
2336,58.4,0.2626606225967407
2337,58.425,0.002542654750868678
2338,58.45,0.002622740576043725
2339,58.475,0.0025318185798823833
2340,58.5,0.0025001629255712032
2341,58.525,0.002542654750868678
2342,58.55,0.0026102373376488686
2343,58.575,0.0025318185798823833
2344,58.6,0.002477484755218029
2345,58.625,0.002484132070094347
2346,58.65,0.0025257649831473827
2347,58.675,0.0024312869645655155
2348,58.7,0.002386105712503195
2349,58.725,0.002428333042189479
2350,58.75,0.0025125546380877495
2351,58.775,0.002431287430226803
2352,58.8,0.002383157378062606
2353,58.825,0.0024283325765281916
2354,58.85,0.1602201908826828
2355,58.875,0.23941418528556824
2356,58.9,0.2395932674407959
2357,58.925,0.21665509045124054
2358,58.95,0.2517968416213989
2359,58.975,0.002532869577407837
2360,59.0,0.0025302660651504993
2361,59.025,0.0025437655858695507
2362,59.05,0.002629099879413843
2363,59.075,0.002532869577407837
2364,59.1,0.002530266297981143
2365,59.125,0.0025437655858695507
2366,59.15,0.0026008756831288338
2367,59.175,0.0024647610262036324
2368,59.2,0.0024131955578923225
2369,59.225,0.0024258093908429146
2370,59.25,0.002496636938303709
2371,59.275,0.00240448210388422
2372,59.3,0.0024039249401539564
2373,59.325,0.0024258093908429146
2374,59.35,0.0024908273480832577
2375,59.375,0.0024044818710535765
2376,59.4,0.16811993718147278
2377,59.425,0.24771395325660706
2378,59.45,0.2076217234134674
2379,59.475,0.2116149365901947
2380,59.5,0.26300838589668274
2381,59.525,0.0025437655858695507
2382,59.55,0.0026233247481286526
2383,59.575,0.002532869577407837
2384,59.6,0.002530266297981143
2385,59.625,0.002543765353038907
2386,59.65,0.002629099879413843
2387,59.675,0.002532869577407837
2388,59.7,0.002503187395632267
2389,59.725,0.0024809231981635094
2390,59.75,0.002563151065260172
2391,59.775,0.0024423510767519474
2392,59.8,0.002433574292808771
2393,59.825,0.002480922732502222
2394,59.85,0.0025631512980908155
2395,59.875,0.0024423510767519474
2396,59.9,0.0024375426582992077
2397,59.925,0.0024809231981635094
2398,59.95,0.0025631512980908155
2399,59.975,0.0024423508439213037
