frame_index,time_seconds,surprise_score
933,18.66,0.3357821813120791
934,18.68,0.3357821813120791
935,18.7,0.3357821813120791
936,18.72,0.3357821813120791
937,18.74,0.33412769654858687
938,18.76,0.33570471598747753
939,18.78,0.3328304873214405
940,18.8,0.33632402263482103
941,18.82,0.3364124667296877
942,18.84,0.3364124667296877
943,18.86,0.3364124667296877
944,18.88,0.3364124667296877
945,18.9,0.3364124667296877
946,18.92,0.3364124667296877
947,18.94,0.3364124667296877
948,18.96,0.3364124667296877
949,18.98,0.3364124667296877
950,19.0,0.3364124667296877
951,19.02,0.3364124667296877
952,19.04,0.3364124667296877
953,19.06,0.3364124667296877
954,19.08,0.3364124667296877
955,19.1,0.3364124667296877
956,19.12,0.3364124667296877
957,19.14,0.3364124667296877
958,19.16,0.3364124667296877
959,19.18,0.3364124667296877
960,19.2,0.3364124667296877
961,19.22,0.3364124667296877
962,19.24,0.3364124667296877
963,19.26,0.3364124667296877
964,19.28,0.33629306904955714
965,19.3,0.3361844470669792
966,19.32,0.33583505129753477
967,19.34,0.33414076705485046
968,19.36,0.33725449570088956
969,19.38,0.33725449570088956
970,19.4,0.33725449570088956
971,19.42,0.33725449570088956
972,19.44,0.33725449570088956
973,19.46,0.33725449570088956
974,19.48,0.33725449570088956
975,19.5,0.33725449570088956
976,19.52,0.33725449570088956
977,19.54,0.33725449570088956
978,19.56,0.33725449570088956
979,19.58,0.33725449570088956
980,19.6,0.33725449570088956
981,19.62,0.33725449570088956
982,19.64,0.33725449570088956
983,19.66,0.33725449570088956
984,19.68,0.33725449570088956
985,19.7,0.33725449570088956
986,19.72,0.33725449570088956
987,19.74,0.33725449570088956
988,19.76,0.33725449570088956
989,19.78,0.33725449570088956
990,19.8,0.33725449570088956
991,19.82,0.33725449570088956
992,19.84,0.33587007711740036
993,19.86,0.3374094220996547
994,19.88,0.3344045447357223
995,19.9,0.33784234101994115
996,19.92,0.33792130919917923
997,19.94,0.33792130919917923
998,19.96,0.33792130919917923
999,19.98,0.33792130919917923
1000,20.0,0.33792130919917923
1001,20.02,0.33792130919917923
1002,20.04,0.33792130919917923
1003,20.06,0.33792130919917923
1004,20.08,0.33792130919917923
1005,20.1,0.33792130919917923
1006,20.12,0.33792130919917923
1007,20.14,0.33792130919917923
1008,20.16,0.33792130919917923
1009,20.18,0.33792130919917923
1010,20.2,0.33792130919917923
1011,20.22,0.33792130919917923
1012,20.24,0.33792130919917923
1013,20.26,0.33792130919917923
1014,20.28,0.33792130919917923
1015,20.3,0.33792130919917923
1016,20.32,0.33792130919917923
1017,20.34,0.33792130919917923
1018,20.36,0.33792130919917923
1019,20.38,0.3374034918604008
1020,20.4,0.33810183131473154
1021,20.42,0.3385956756393382
1022,20.44,0.3356230044952141
1023,20.46,0.33864526583242494
1024,20.48,0.33864526583242494
1025,20.5,0.33864526583242494
1026,20.52,0.33864526583242494
1027,20.54,0.33864526583242494
1028,20.56,0.33864526583242494
1029,20.58,0.33864526583242494
1030,20.6,0.33864526583242494
1031,20.62,0.33864526583242494
1032,20.64,0.33864526583242494
1033,20.66,0.33864526583242494
1034,20.68,0.33864526583242494
1035,20.7,0.33864526583242494
1036,20.72,0.33864526583242494
1037,20.74,0.33864526583242494
1038,20.76,0.33864526583242494
1039,20.78,0.33864526583242494
1040,20.8,0.33864526583242494
1041,20.82,0.33864526583242494
1042,20.84,0.33864526583242494
1043,20.86,0.33864526583242494
1044,20.88,0.33864526583242494
1045,20.9,0.33864526583242494
1046,20.92,0.33864526583242494
1047,20.94,0.33744617366243035
1048,20.96,0.33903705627199043
1049,20.98,0.3359590648964722
1050,21.0,0.33936188025735375
1051,21.02,0.33943393820602563
1052,21.04,0.33943393820602563
1053,21.06,0.33943393820602563
1054,21.08,0.33943393820602563
1055,21.1,0.33943393820602563
1056,21.12,0.33943393820602563
1057,21.14,0.33943393820602563
1058,21.16,0.33943393820602563
1059,21.18,0.33943393820602563
1060,21.2,0.33943393820602563
1061,21.22,0.33943393820602563
1062,21.24,0.33943393820602563
1063,21.26,0.33943393820602563
1064,21.28,0.33943393820602563
1065,21.3,0.33943393820602563
1066,21.32,0.33943393820602563
1067,21.34,0.33943393820602563
1068,21.36,0.33943393820602563
1069,21.38,0.33943393820602563
1070,21.4,0.33943393820602563
1071,21.42,0.33943393820602563
1072,21.44,0.33943393820602563
1073,21.46,0.33943393820602563
1074,21.48,0.33944883585125013
1075,21.5,0.33969308844577245
1076,21.52,0.3403256769217631
1077,21.54,0.33730301723675005
1078,21.56,0.3402287612564646
1079,21.58,0.3402287612564646
1080,21.6,0.3402287612564646
1081,21.62,0.3402287612564646
1082,21.64,0.3402287612564646
1083,21.66,0.3402287612564646
1084,21.68,0.3402287612564646
1085,21.7,0.3402287612564646
1086,21.72,0.3402287612564646
1087,21.74,0.3402287612564646
1088,21.76,0.3402287612564646
1089,21.78,0.3402287612564646
1090,21.8,0.3402287612564646
1091,21.82,0.3402287612564646
1092,21.84,0.3402287612564646
1093,21.86,0.3402287612564646
1094,21.88,0.3402287612564646
1095,21.9,0.3402287612564646
1096,21.92,0.3402287612564646
1097,21.94,0.3402287612564646
1098,21.96,0.3402287612564646
1099,21.98,0.3402287612564646
1100,22.0,0.3402287612564646
1101,22.02,0.3402287612564646
1102,22.04,0.33917652855576197
1103,22.06,0.34099303331524106
1104,22.08,0.33773898151423787
1105,22.1,0.34102329445419877
1106,22.12,0.3410854122927557
1107,22.14,0.3410854122927557
1108,22.16,0.3410854122927557
1109,22.18,0.3410854122927557
1110,22.2,0.3410854122927557
1111,22.22,0.3410854122927557
1112,22.24,0.3410854122927557
1113,22.26,0.3410854122927557
1114,22.28,0.3410854122927557
1115,22.3,0.3410854122927557
1116,22.32,0.3410854122927557
1117,22.34,0.3410854122927557
1118,22.36,0.3410854122927557
1119,22.38,0.3410854122927557
1120,22.4,0.3410854122927557
1121,22.42,0.3410854122927557
1122,22.44,0.3410854122927557
1123,22.46,0.3410854122927557
1124,22.48,0.3410854122927557
1125,22.5,0.3410854122927557
1126,22.52,0.3410854122927557
1127,22.54,0.3410854122927557
1128,22.56,0.3410854122927557
1129,22.58,0.3402260809221033
1130,22.6,0.34105028715694574
1131,22.62,0.34104508974760356
1132,22.64,0.33875557729010575
1133,22.66,0.34181292246008915
1134,22.68,0.34181292246008915
1135,22.7,0.34181292246008915
1136,22.72,0.34181292246008915
1137,22.74,0.34181292246008915
1138,22.76,0.34181292246008915
1139,22.78,0.34181292246008915
1140,22.8,0.34181292246008915
1141,22.82,0.34181292246008915
1142,22.84,0.34181292246008915
1143,22.86,0.34181292246008915
1144,22.88,0.34181292246008915
1145,22.9,0.34181292246008915
1146,22.92,0.34181292246008915
1147,22.94,0.34181292246008915
1148,22.96,0.34181292246008915
1149,22.98,0.34181292246008915
1150,23.0,0.34181292246008915
1151,23.02,0.34181292246008915
1152,23.04,0.34181292246008915
1153,23.06,0.34181292246008915
1154,23.08,0.34181292246008915
1155,23.1,0.34181292246008915
1156,23.12,0.34181292246008915
1157,23.14,0.34078776793486876
1158,23.16,0.3425415499651873
1159,23.18,0.3392320886204658
1160,23.2,0.3425222406153
1161,23.22,0.3425757200328027
1162,23.24,0.3425757200328027
1163,23.26,0.3425757200328027
1164,23.28,0.3425757200328027
1165,23.3,0.3425757200328027
1166,23.32,0.3425757200328027
1167,23.34,0.3425757200328027
1168,23.36,0.3425757200328027
1169,23.38,0.3425757200328027
1170,23.4,0.3425757200328027
1171,23.42,0.3425757200328027
1172,23.44,0.3425757200328027
1173,23.46,0.3425757200328027
1174,23.48,0.3425757200328027
1175,23.5,0.3425757200328027
1176,23.52,0.3425757200328027
1177,23.54,0.3425757200328027
1178,23.56,0.3425757200328027
1179,23.58,0.3425757200328027
1180,23.6,0.3425757200328027
1181,23.62,0.3425757200328027
1182,23.64,0.3425757200328027
1183,23.66,0.3425757200328027
1184,23.68,0.34231086959225077
1185,23.7,0.34154793845848436
1186,23.72,0.3433367473108998
1187,23.74,0.3407374009578019
1188,23.76,0.3432004740598198
1189,23.78,0.3432004740598198
1190,23.8,0.3432004740598198
1191,23.82,0.3432004740598198
1192,23.84,0.3432004740598198
1193,23.86,0.3432004740598198
1194,23.88,0.3432004740598198
1195,23.9,0.3432004740598198
1196,23.92,0.3432004740598198
1197,23.94,0.3432004740598198
1198,23.96,0.3432004740598198
1199,23.98,0.3432004740598198
1200,24.0,0.3432004740598198
1201,24.02,0.3432004740598198
1202,24.04,0.3432004740598198
1203,24.06,0.3432004740598198
1204,24.08,0.3432004740598198
1205,24.1,0.3432004740598198
1206,24.12,0.3432004740598198
1207,24.14,0.3432004740598198
1208,24.16,0.3432004740598198
1209,24.18,0.3432004740598198
1210,24.2,0.3432004740598198
1211,24.22,0.3432004740598198
1212,24.24,0.3422137613489363
1213,24.26,0.3439075828262705
1214,24.28,0.3405947781236645
1215,24.3,0.3438540321359762
1216,24.32,0.3438948884472717
1217,24.34,0.3438948884472717
1218,24.36,0.3438948884472717
1219,24.38,0.3438948884472717
1220,24.4,0.3438948884472717
1221,24.42,0.3438948884472717
1222,24.44,0.3438948884472717
1223,24.46,0.3438948884472717
1224,24.48,0.3438948884472717
1225,24.5,0.3438948884472717
1226,24.52,0.3438948884472717
1227,24.54,0.3438948884472717
1228,24.56,0.3438948884472717
1229,24.58,0.3438948884472717
1230,24.6,0.3438948884472717
1231,24.62,0.3438948884472717
1232,24.64,0.3438948884472717
1233,24.66,0.3438948884472717
1234,24.68,0.3438948884472717
1235,24.7,0.3438948884472717
1236,24.72,0.3438948884472717
1237,24.74,0.3438948884472717
1238,24.76,0.3438948884472717
1239,24.78,0.34371894917976625
1240,24.8,0.34380409891115327
1241,24.82,0.34303112455558005
1242,24.84,0.344317588621312
1243,24.86,0.344317588621312
1244,24.88,0.344317588621312
1245,24.9,0.344317588621312
1246,24.92,0.344317588621312
1247,24.94,0.344317588621312
1248,24.96,0.344317588621312
1249,24.98,0.344317588621312
1250,25.0,0.344317588621312
1251,25.02,0.3447956644621952
1252,25.04,0.3447699167412283
1253,25.06,0.3445678285690455
1254,25.08,0.34465658416474243
1255,25.1,0.3447770688194424
1256,25.12,0.3447901951196071
1257,25.14,0.34460089015937956
1258,25.16,0.3444196957800738
1259,25.18,0.3441925341726532
1260,25.2,0.3441911045888032
1261,25.22,0.34410466061064
1262,25.24,0.34396399489669505
1263,25.26,0.34409944730224157
1264,25.28,0.34429218961298574
1265,25.3,0.34428806864265926
1266,25.32,0.34422591974136535
1267,25.34,0.343313053587067
1268,25.36,0.3449139778718456
1269,25.38,0.3413568144209034
1270,25.4,0.3441941319452571
1271,25.42,0.3443981632547339
1272,25.44,0.3445784283491912
1273,25.46,0.3449143144875749
1274,25.48,0.34508002733785975
1275,25.5,0.3453333206040817
1276,25.52,0.3450051207186151
1277,25.54,0.3445284589407289
1278,25.56,0.3444728561873178
1279,25.58,0.3447561175819354
1280,25.6,0.3447227984456969
1281,25.62,0.3447166564028804
1282,25.64,0.3447218729299818
1283,25.66,0.34465330301197467
1284,25.68,0.34464480571767
1285,25.7,0.34453569341430684
1286,25.72,0.344273855630396
1287,25.74,0.3441421635978445
1288,25.76,0.3442262561255631
1289,25.78,0.3441322411460113
1290,25.8,0.3441358569433284
1291,25.82,0.3443312135207636
1292,25.84,0.3444443409972403
1293,25.86,0.3443841168962856
1294,25.88,0.34411365783583564
1295,25.9,0.34502843375039144
1296,25.92,0.34518860981475946
1297,25.94,0.3418760961528977
1298,25.96,0.34445552827577225
1299,25.98,0.344610228363777
1300,26.0,0.3448503595333926
1301,26.02,0.3452110853350645
1302,26.04,0.34549202986783956
1303,26.06,0.3453955383693866
1304,26.08,0.3450094971307964
1305,26.1,0.34459954411908955
1306,26.12,0.34515435034931047
1307,26.14,0.34518835728369324
1308,26.16,0.3448700504913783
1309,26.18,0.34468796599022977
1310,26.2,0.3445237481488606
1311,26.22,0.34448118378561254
1312,26.24,0.344452752473184
1313,26.26,0.34441305092786906
1314,26.28,0.3442022049406072
1315,26.3,0.34421389408062514
1316,26.32,0.3441472930395146
1317,26.34,0.3440849847179998
1318,26.36,0.34415301113665214
1319,26.38,0.3443439975458442
1320,26.4,0.3443638467507595
1321,26.42,0.3442812564636447
1322,26.44,0.3433301936715471
1323,26.46,0.34495916954703537
1324,26.48,0.3414430211801416
1325,26.5,0.3440741379170823
1326,26.52,0.3442302086483633
1327,26.54,0.3444010230165557
1328,26.56,0.3448639075440696
1329,26.58,0.34494696675189834
1330,26.6,0.34522093431774953
1331,26.62,0.344978694328989
1332,26.64,0.34468098281786724
1333,26.66,0.3445131489482941
1334,26.68,0.34473146467986404
1335,26.7,0.34464379614294754
1336,26.72,0.344586083815839
1337,26.74,0.34464085155582896
1338,26.76,0.3446180523318966
1339,26.78,0.3447551920353824
1340,26.8,0.3448474984862885
1341,26.82,0.3446546491246283
1342,26.84,0.34447041680296997
1343,26.86,0.34441725652540106
1344,26.88,0.3442366840918199
1345,26.9,0.3440468953080295
1346,26.92,0.34413526832426955
1347,26.94,0.3442113712330875
1348,26.96,0.34418698403502324
1349,26.98,0.34382149960039504
1350,27.0,0.34417209972709256
1351,27.02,0.34325793844388114
1352,27.04,0.34431834555530033
1353,27.06,0.34417706113845364
1354,27.08,0.344346604834182
1355,27.1,0.3445716141919139
1356,27.12,0.3449761695512413
1357,27.14,0.3454203760415152
1358,27.16,0.34530343387940055
1359,27.18,0.3447827905188436
1360,27.2,0.3443551837018561
1361,27.22,0.34472170465448926
1362,27.24,0.3447469462948134
1363,27.26,0.34442516309664384
1364,27.28,0.34440968646257814
1365,27.3,0.34443752775359093
1366,27.32,0.34439412595784935
1367,27.34,0.3443032069843934
1368,27.36,0.3443238123177832
1369,27.38,0.34419169324072924
1370,27.4,0.3441055014693786
1371,27.42,0.34404832468573504
1372,27.44,0.3439729067816088
1373,27.46,0.3440253708084427
1374,27.48,0.3440912910516895
1375,27.5,0.3440932250019892
1376,27.52,0.3442043913880637
1377,27.54,0.34336044159613843
1378,27.56,0.3450030166811147
1379,27.58,0.34139564008624407
1380,27.6,0.3440374782824521
1381,27.62,0.3441633542483591
1382,27.64,0.3445103729857579
1383,27.66,0.34493047217583866
1384,27.68,0.34516226275060957
1385,27.7,0.3454875671411857
1386,27.72,0.3450432466450144
1387,27.74,0.3444691550547802
1388,27.76,0.344246691677821
1389,27.78,0.34442659301513956
1390,27.8,0.34439791092320104
1391,27.82,0.3443902568969635
1392,27.84,0.34442718180570264
1393,27.86,0.34441961166774465
1394,27.88,0.34450700819301483
1395,27.9,0.3445584066365714
1396,27.92,0.3444344996602026
1397,27.94,0.3443011885255879
1398,27.96,0.3442514011647117
1399,27.98,0.34415116116047084
1400,28.0,0.34401200230951284
1401,28.02,0.3441322411460113
1402,28.04,0.3441675587958962
1403,28.06,0.3442206217051757
1404,28.08,0.34352841824716707
1405,28.1,0.34525713226699145
1406,28.12,0.34552739557578266
1407,28.14,0.3416783665694232
1408,28.16,0.3442929465277489
1409,28.18,0.34445418243113085
1410,28.2,0.3447503118949966
1411,28.22,0.34505258898116026
1412,28.24,0.3452241331535076
1413,28.26,0.3451271624688112
1414,28.28,0.3447307915716075
1415,28.3,0.34413846368903933
1416,28.32,0.3445962631534732
1417,28.34,0.3446021520737969
1418,28.36,0.34451390603032317
1419,28.38,0.3443869766179384
1420,28.4,0.3444584723172401
1421,28.42,0.34436443550437934
1422,28.44,0.34431994352893497
1423,28.46,0.34438201416499353
1424,28.48,0.34422482649350394
1425,28.5,0.3441636065207128
1426,28.52,0.3440358807601254
1427,28.54,0.3438423472016536
1428,28.56,0.3439233879736856
1429,28.58,0.34393112249856067
1430,28.6,0.3439601274996514
1431,28.62,0.34399199193438773
1432,28.64,0.3431866965403816
1433,28.66,0.3448888161668688
1434,28.68,0.3414028519309097
1435,28.7,0.3441107988956906
1436,28.72,0.3442691460377554
1437,28.74,0.34451348542912513
1438,28.76,0.34478876468109587
1439,28.78,0.3448493497511271
1440,28.8,0.3451363372436839
1441,28.82,0.3448329409322219
1442,28.84,0.3444714262026681
1443,28.86,0.34441103224733616
1444,28.88,0.3444660427493854
1445,28.9,0.34452156100303655
1446,28.92,0.3443971539289846
1447,28.94,0.3444943903210626
1448,28.96,0.3444341632059477
1449,28.98,0.3445577336447916
1450,29.0,0.3446448898489428
1451,29.02,0.34448118378561254
1452,29.04,0.34442650890223026
1453,29.06,0.34429530137734266
1454,29.08,0.3440569850767001
1455,29.1,0.34402133501634846
1456,29.12,0.3441202166117586
1457,29.14,0.3441730247341236
1458,29.16,0.34421036209585454
1459,29.18,0.34411533956915086
1460,29.2,0.34514475454237636
1461,29.22,0.3452876910906415
1462,29.24,0.3419298766378277
1463,29.26,0.34418631129316124
1464,29.28,0.3443238123177832
1465,29.3,0.3445777553439368
1466,29.32,0.34502338395010335
1467,29.34,0.3452813772075626
1468,29.36,0.34525166039990235
1469,29.38,0.3450487173718068
1470,29.4,0.34454402153590336
1471,29.42,0.34486441244242505
1472,29.44,0.3447291088029485
1473,29.46,0.3445374599797589
1474,29.48,0.34452307518040526
1475,29.5,0.344509027067302
1476,29.52,0.3444716785527518
1477,29.54,0.344600048883986
1478,29.56,0.3446176316868922
1479,29.58,0.34429858135566066
1480,29.6,0.34410600598496116
1481,29.62,0.34409944730224157
1482,29.64,0.34393700750321493
1483,29.66,0.3439618930486202
1484,29.68,0.344017719633095
1485,29.7,0.3440756514171241
1486,29.72,0.3442199489406839
1487,29.74,0.34328574768675557
1488,29.76,0.3449573180788803
1489,29.78,0.341489985187683
1490,29.8,0.344290087074983
1491,29.82,0.3443326433049253
1492,29.84,0.34464875989514643
1493,29.86,0.34494831325991476
1494,29.88,0.345168828407727
1495,29.9,0.345357904157009
1496,29.92,0.3452047719356453
1497,29.94,0.34469806222926164
1498,29.96,0.3446141824045306
1499,29.98,0.34460248858457715
1500,30.0,0.3442476167538527
1501,30.02,0.3447290246645899
1502,30.04,0.3449863528604847
1503,30.06,0.3445978615712749
1504,30.08,0.34463109241479617
1505,30.1,0.34458684095308784
1506,30.12,0.3444395464876106
1507,30.14,0.34436460371976296
1508,30.16,0.344362585137027
1509,30.18,0.3443061505774545
1510,30.2,0.34421448274596644
1511,30.22,0.3441787429783998
1512,30.24,0.34422230361838535
1513,30.26,0.34437822925980993
1514,30.28,0.34392759151239205
1515,30.3,0.3434502665203507
1516,30.32,0.3451025845876103
1517,30.34,0.3423838118902566
1518,30.36,0.34428192926938334
1519,30.38,0.34424660758004244
1520,30.4,0.3443169998952728
1521,30.42,0.34447251972015747
1522,30.44,0.3446155284645245
1523,30.46,0.3449747388466805
1524,30.48,0.34510839232010027
1525,30.5,0.3449988086193948
1526,30.52,0.3445593320010082
1527,30.54,0.34402234396284503
1528,30.56,0.3438824464308528
1529,30.58,0.34396391082268724
1530,30.6,0.34405706915853335
1531,30.62,0.3441821907591322
1532,30.64,0.34432078456871573
1533,30.66,0.3442313019021087
1534,30.68,0.34395264496957356
1535,30.7,0.34388009255326857
1536,30.72,0.3438630271064835
1537,30.74,0.3437605564842271
1538,30.76,0.3439035475095151
1539,30.78,0.34396281786122884
1540,30.8,0.3440445410433214
1541,30.82,0.3440299951735745
1542,30.84,0.3433107010493807
1543,30.86,0.3450546089572081
1544,30.88,0.34145845196789903
1545,30.9,0.3441036515810869
1546,30.92,0.3441256822912219
1547,30.94,0.34431203778957115
1548,30.96,0.3445681650682757
1549,30.98,0.3448077812661644
1550,31.0,0.34499199159698785
1551,31.02,0.3451276675001012
1552,31.04,0.3450986286152267
1553,31.06,0.34488124253348146
1554,31.08,0.34445014490807446
1555,31.1,0.34406892476780526
1556,31.12,0.3441325774986986
1557,31.14,0.34436603355166623
1558,31.16,0.3446321019766933
1559,31.18,0.34477547011516724
1560,31.2,0.3447323902044565
1561,31.22,0.34448707202828
1562,31.24,0.34433483003759735
1563,31.26,0.3442918532066082
1564,31.28,0.3441188712183187
1565,31.3,0.34399064671344926
1566,31.32,0.34403503995992585
1567,31.34,0.3441056696412112
1568,31.36,0.34419295463888044
1569,31.38,0.3441551974765515
1570,31.4,0.34514475454237636
1571,31.42,0.34526378273037844
1572,31.44,0.34188540894712777
1573,31.46,0.3442254992612772
1574,31.48,0.3442885732503582
1575,31.5,0.34443862123401237
1576,31.52,0.3447492180736946
1577,31.54,0.3448628977481234
1578,31.56,0.345131960276364
1579,31.58,0.34521058026164414
1580,31.6,0.34507253642343516
1581,31.62,0.3447551920353824
1582,31.64,0.34423289973665583
1583,31.66,0.3441226551419821
1584,31.68,0.34426334317732443
1585,31.7,0.34428394768931514
1586,31.72,0.34428840504776365
1587,31.74,0.344235843122768
1588,31.76,0.3441138260090399
1589,31.78,0.34406236632828424
1590,31.8,0.3439973728362379
1591,31.82,0.3439365871445911
1592,31.84,0.34382107929032313
1593,31.86,0.3438922823364213
1594,31.88,0.343918259680392
1595,31.9,0.34388891962277907
1596,31.92,0.34400510793337413
1597,31.94,0.3432462604727579
1598,31.96,0.34501513599780587
1599,31.98,0.3414925011789035
1600,32.0,0.3441320729697101
1601,32.02,0.34419976621639164
1602,32.04,0.344470669152799
1603,32.06,0.3446251191944265
1604,32.08,0.34471615157912117
1605,32.1,0.344917764805334
1606,32.12,0.345021616526027
1607,32.14,0.34507127391529374
1608,32.16,0.3449501647113978
1609,32.18,0.34456286521855245
1610,32.2,0.3442718372308341
1611,32.22,0.34441069580097683
1612,32.24,0.3443581274479197
1613,32.26,0.344460743440866
1614,32.28,0.34459853459006107
1615,32.3,0.34454948953224573
1616,32.32,0.34436679052232505
1617,32.34,0.344355688343423
1618,32.36,0.34434298827476434
1619,32.38,0.34420943705428564
1620,32.4,0.344036889721298
1621,32.42,0.343983668408873
1622,32.44,0.344001744840311
1623,32.46,0.3442647728644494
1624,32.48,0.3440646365524816
1625,32.5,0.3448458155212274
1626,32.52,0.3445158407981127
1627,32.54,0.34185403104968703
1628,32.56,0.3442429072847846
1629,32.58,0.3443032069843934
1630,32.6,0.3444150696124771
1631,32.62,0.34462697004762755
1632,32.64,0.34485288399351754
1633,32.66,0.3451750574043282
1634,32.68,0.3453636291807502
1635,32.7,0.34518431679530653
1636,32.72,0.34486710523795966
1637,32.74,0.34421540779220283
1638,32.76,0.34397761497928653
1639,32.78,0.34416940880241303
1640,32.8,0.34419892527838597
1641,32.82,0.34425299903137446
1642,32.84,0.34442903229258653
1643,32.86,0.34442289205382376
1644,32.88,0.3440361330003231
1645,32.9,0.3438817738938348
1646,32.92,0.34387530074816386
1647,32.94,0.34373567594862536
1648,32.96,0.3438921982684424
1649,32.98,0.34394499435064163
1650,33.0,0.3439943460753845
1651,33.02,0.3441076036193185
1652,33.04,0.3432811267620075
1653,33.06,0.3449160817220131
1654,33.08,0.3413527055294095
1655,33.1,0.34411264879720405
1656,33.12,0.3440661500381431
1657,33.14,0.3443916026555738
1658,33.16,0.3445155884368844
1659,33.18,0.3447234715485732
1660,33.2,0.3449120423336006
1661,33.22,0.34495883291620677
1662,33.24,0.34500663562835654
1663,33.26,0.34490783465468816
1664,33.28,0.34451239186683813
1665,33.3,0.3443290267959999
1666,33.32,0.34452307518040526
1667,33.34,0.3446434596182666
1668,33.36,0.34470159593700483
1669,33.38,0.3448554926090084
1670,33.4,0.34479869364942345
1671,33.42,0.3445085223483481
1672,33.44,0.344278565245217
1673,33.46,0.3441432567553385
1674,33.48,0.3441640269747771
1675,33.5,0.344092468238383
1676,33.52,0.34418177029743086
1677,33.54,0.34431624296230307
1678,33.56,0.3444482943821216
1679,33.58,0.34380527575981634
1680,33.6,0.3453844247633285
1681,33.62,0.34555080499421464
1682,33.64,0.34165345390529905
1683,33.66,0.344158645176105
1684,33.68,0.34427444433103566
1685,33.7,0.3444321444827954
1686,33.72,0.3447176660511634
1687,33.74,0.34490202808686327
1688,33.76,0.3451882731066853
1689,33.78,0.3452026674780298
1690,33.8,0.34514366028953974
1691,33.82,0.3447109350818652
1692,33.84,0.34421860341305816
1693,33.86,0.3441226551419821
1694,33.88,0.3441704178983193
1695,33.9,0.34425762444926455
1696,33.92,0.3442471962646413
1697,33.94,0.3442741920307191
1698,33.96,0.34426082020503135
1699,33.98,0.34407354933435136
1700,34.0,0.3439956913012994
1701,34.02,0.3440616936702526
1702,34.04,0.34387395568419155
1703,34.06,0.343942135892654
1704,34.08,0.3439709730639844
1705,34.1,0.34401696292662637
1706,34.12,0.3441901795650481
1707,34.14,0.34337220492501785
1708,34.16,0.34504560326211714
1709,34.18,0.34147958582446086
1710,34.2,0.3442222195226577
1711,34.22,0.34432768112159895
1712,34.24,0.3445159249185363
1713,34.26,0.3446821606989432
1714,34.28,0.34485103272213613
1715,34.3,0.3449417490504598
1716,34.32,0.34509181091231295
1717,34.34,0.3451445020223847
1718,34.36,0.34500318500395183
1719,34.38,0.3445422549588599
1720,34.4,0.34423096551621357
1721,34.42,0.3443828552569798
1722,34.44,0.34429530137734266
1723,34.46,0.34465044252860216
1724,34.48,0.34474602075674876
1725,34.5,0.34468863906966063
1726,34.52,0.3445293001558978
1727,34.54,0.3443738556094392
1728,34.56,0.3443279334354112
1729,34.58,0.3441900954720219
1730,34.6,0.3440432798323648
1731,34.62,0.3441067627588123
1732,34.64,0.3441421635978445
1733,34.66,0.34432406463061926
1734,34.68,0.3439828276525725
1735,34.7,0.34423828193496686
1736,34.72,0.3432497050399881
1737,34.74,0.3442609043040052
1738,34.76,0.3440610210126734
1739,34.78,0.3441492270981224
1740,34.8,0.3442803313564933
1741,34.82,0.3446049282911205
1742,34.84,0.3448470777447577
1743,34.86,0.345140966749197
1744,34.88,0.34529408919949434
1745,34.9,0.34527438989009196
1746,34.92,0.3447956644621952
1747,34.94,0.3443451750300582
1748,34.96,0.3442241537261833
1749,34.98,0.3443684726813962
1750,35.0,0.3442994223774752
1751,35.02,0.3442793221496677
1752,35.04,0.34429715162019936
1753,35.06,0.34424744855814693
1754,35.08,0.3440769126689087
1755,35.1,0.34398501362042416
1756,35.12,0.3439786238816729
1757,35.14,0.34386100953596654
1758,35.16,0.3440002314521226
1759,35.18,0.34407018601110595
1760,35.2,0.34418076119006885
1761,35.22,0.3442357590259017
1762,35.24,0.3433584250393674
1763,35.26,0.3448913407240779
1764,35.28,0.34127556212936055
1765,35.3,0.3440533695645559
1766,35.32,0.34416284970384264
1767,35.34,0.34442726591866857
1768,35.36,0.34479659004620805
1769,35.38,0.3449877835816618
1770,35.4,0.3450368501408731
1771,35.42,0.34509458848937064
1772,35.44,0.34517118532079677
1773,35.46,0.3450288545682332
1774,35.48,0.34463925306930987
1775,35.5,0.3444094341281376
1776,35.52,0.344564211209472
1777,35.54,0.34423903880892764
1778,35.56,0.34460223620148134
1779,35.58,0.34469452853400545
1780,35.6,0.3446347100163116
1781,35.62,0.3443618281695515
1782,35.64,0.34429109629267257
1783,35.66,0.3442498873986495
1784,35.68,0.3442048118592765
1785,35.7,0.3441825271286206
1786,35.72,0.34432078456871573
1787,35.74,0.34428117236295924
1788,35.76,0.34432927911015165
1789,35.78,0.3440654773775663
1790,35.8,0.34466970888347426
1791,35.82,0.34430631878303397
1792,35.84,0.34179379495775464
1793,35.86,0.3441758838521744
1794,35.88,0.3442445892354771
1795,35.9,0.3443920232055109
1796,35.92,0.3446171269131205
1797,35.94,0.3448082019911619
1798,35.96,0.3450089921591826
1799,35.98,0.34511554681953666
1800,36.0,0.3449970412387529
1801,36.02,0.3447265846552694
1802,36.04,0.34419572972041385
1803,36.06,0.3440756514171241
1804,36.08,0.34420346635201793
1805,36.1,0.3442228922886771
1806,36.12,0.3442138099856047
1807,36.14,0.34425056018328315
1808,36.16,0.3441803407289686
1809,36.18,0.34394625543764545
1810,36.2,0.34398585437856255
1811,36.22,0.3440310882084576
1812,36.24,0.34387395568419155
1813,36.26,0.34389413183374445
