frame_index,time_seconds,prediction_error,entropy,representation_change
442,8.84,0.372118204832077,1.222578763961792,62.16058349609375
443,8.86,0.36856478452682495,1.2185434103012085,44.79011917114258
444,8.88,0.3712429404258728,1.2153292894363403,96.34797668457031
445,8.9,0.36949506402015686,1.2103878259658813,89.75899505615234
446,8.92,0.38414013385772705,1.225104808807373,92.1290283203125
447,8.94,0.3731270134449005,1.2230820655822754,85.68317413330078
448,8.96,0.3764804005622864,1.2283387184143066,73.2825698852539
449,8.98,0.3715703785419464,1.2122278213500977,97.29425811767578
450,9.0,0.4510021507740021,1.2599908113479614,215.275390625
451,9.02,0.47059956192970276,1.2867058515548706,118.99430084228516
452,9.04,0.47307708859443665,1.275930643081665,47.2833366394043
453,9.06,0.4712718725204468,1.2862688302993774,80.4859390258789
454,9.08,0.4630453586578369,1.2802698612213135,61.69069290161133
455,9.1,0.4516623318195343,1.2544684410095215,37.763755798339844
456,9.12,0.4784530997276306,1.2331308126449585,58.231300354003906
457,9.14,0.415364146232605,1.1687583923339844,97.96217346191406
458,9.16,0.4148049056529999,1.138023853302002,67.60433197021484
459,9.18,0.4113121032714844,1.1271767616271973,78.1029052734375
460,9.2,0.43754059076309204,1.1674562692642212,61.83566665649414
461,9.22,0.42820778489112854,1.167091965675354,59.656768798828125
462,9.24,0.42096126079559326,1.1730855703353882,56.73320007324219
463,9.26,0.409575879573822,1.1770939826965332,41.352596282958984
464,9.28,0.41169726848602295,1.1914002895355225,54.46027755737305
465,9.3,0.41534149646759033,1.2136938571929932,46.865882873535156
466,9.32,0.4509015679359436,1.266951322555542,59.35868453979492
467,9.34,0.48223626613616943,1.2969781160354614,100.0596923828125
468,9.36,0.4824526309967041,1.2953760623931885,102.05978393554688
469,9.38,0.49984490871429443,1.311476230621338,48.299964904785156
470,9.4,0.49697476625442505,1.3062777519226074,52.81875991821289
471,9.42,0.5045507550239563,1.31072998046875,30.877605438232422
472,9.44,0.49948203563690186,1.2965946197509766,88.3343276977539
473,9.46,0.5130717158317566,1.2919656038284302,64.26576232910156
474,9.48,0.5446130037307739,1.2938714027404785,111.07243347167969
475,9.5,0.5625619888305664,1.320307970046997,103.8926010131836
476,9.52,0.5610557198524475,1.3362958431243896,67.30477142333984
477,9.54,0.546075165271759,1.3411704301834106,60.70103073120117
478,9.56,0.6592587232589722,1.4130244255065918,193.4945831298828
479,9.58,0.6370307803153992,1.3674099445343018,119.27350616455078
480,9.6,0.6235501766204834,1.3480168581008911,102.16883850097656
481,9.62,0.6453613042831421,1.3807382583618164,114.18743133544922
482,9.64,0.6254012584686279,1.3767814636230469,147.23011779785156
483,9.66,0.6022999286651611,1.3440086841583252,91.60501098632812
484,9.68,0.6038321852684021,1.3415660858154297,80.21119689941406
485,9.7,0.626712441444397,1.3709067106246948,125.62560272216797
486,9.72,0.6307016015052795,1.4016413688659668,152.12969970703125
487,9.74,0.6543092131614685,1.4080584049224854,55.29458236694336
488,9.76,0.6500020027160645,1.4000904560089111,54.71275329589844
489,9.78,0.6384508609771729,1.378082275390625,75.93330383300781
490,9.8,0.684752881526947,1.4074995517730713,63.303409576416016
491,9.82,0.7101945877075195,1.4301235675811768,107.35986328125
492,9.84,0.7155914306640625,1.454305648803711,109.83244323730469
493,9.86,0.7281011939048767,1.4508535861968994,123.61246490478516
494,9.88,0.71112060546875,1.427985668182373,112.70670318603516
495,9.9,0.6761622428894043,1.3817507028579712,65.82141876220703
496,9.92,0.6553253531455994,1.3658175468444824,76.86012268066406
497,9.94,0.6244269609451294,1.3488644361495972,108.72869873046875
498,9.96,0.6041750311851501,1.3338770866394043,43.53804016113281
499,9.98,0.5929875373840332,1.3231755495071411,56.70516586303711
500,10.0,0.5714837908744812,1.3110754489898682,213.9875030517578
501,10.02,0.5625593662261963,1.305505394935608,73.75535583496094
502,10.04,0.5484883189201355,1.3044066429138184,72.97589111328125
503,10.06,0.5648148059844971,1.3183037042617798,88.47481536865234
504,10.08,0.542715311050415,1.3066439628601074,65.22935485839844
505,10.1,0.534079909324646,1.3101931810379028,107.61689758300781
506,10.12,0.5308934450149536,1.3116106986999512,90.9111557006836
507,10.14,0.514951765537262,1.3011486530303955,60.9312629699707
508,10.16,0.5007032752037048,1.2895987033843994,76.45603942871094
509,10.18,0.5034420490264893,1.290926456451416,61.91928482055664
510,10.2,0.49659842252731323,1.2963926792144775,60.01690673828125
511,10.22,0.49311789870262146,1.2956655025482178,48.98105239868164
512,10.24,0.5034275054931641,1.3039698600769043,67.01566314697266
513,10.26,0.5011775493621826,1.303539514541626,102.234619140625
514,10.28,0.49494922161102295,1.3026542663574219,103.60899353027344
515,10.3,0.4972674548625946,1.3081910610198975,50.148067474365234
516,10.32,0.4967603087425232,1.3095558881759644,63.96187210083008
517,10.34,0.48410141468048096,1.3075015544891357,84.94551086425781
518,10.36,0.480164498090744,1.3053333759307861,59.93776321411133
519,10.38,0.4692382216453552,1.2976970672607422,39.72342300415039
520,10.4,0.4690471887588501,1.3036253452301025,54.32059860229492
521,10.42,0.4750262498855591,1.303055763244629,134.11053466796875
522,10.44,0.47376877069473267,1.3120486736297607,131.77365112304688
523,10.46,0.48156869411468506,1.3201110363006592,156.3514862060547
524,10.48,0.48240530490875244,1.324079155921936,114.12223052978516
525,10.5,0.48062974214553833,1.3268864154815674,80.20801544189453
526,10.52,0.4760175347328186,1.3223237991333008,54.768619537353516
527,10.54,0.474434494972229,1.3226039409637451,61.38972473144531
528,10.56,0.47305285930633545,1.3274226188659668,58.02458572387695
529,10.58,0.47594624757766724,1.3286182880401611,84.81640625
530,10.6,0.4776599705219269,1.3284246921539307,71.9395751953125
531,10.62,0.4855361580848694,1.3375484943389893,105.22125244140625
532,10.64,0.4845772385597229,1.3394083976745605,124.16748809814453
533,10.66,0.48790302872657776,1.343535304069519,78.71199798583984
534,10.68,0.48872852325439453,1.346898078918457,54.989925384521484
535,10.7,0.4909006953239441,1.3461852073669434,53.14824295043945
536,10.72,0.48058077692985535,1.3382258415222168,58.42534255981445
537,10.74,0.48137664794921875,1.3361704349517822,45.79484176635742
538,10.76,0.4844072163105011,1.3366692066192627,78.4780502319336
539,10.78,0.4886170029640198,1.3393782377243042,74.72081756591797
540,10.8,0.4784172475337982,1.3286690711975098,120.1105728149414
541,10.82,0.4845617413520813,1.335397720336914,56.896202087402344
542,10.84,0.4978069067001343,1.3410406112670898,60.500633239746094
543,10.86,0.496613085269928,1.3392422199249268,41.80540084838867
544,10.88,0.5149141550064087,1.3481601476669312,96.23255920410156
545,10.9,0.5028164982795715,1.3378857374191284,88.97985076904297
546,10.92,0.5354719161987305,1.3562201261520386,92.08448791503906
547,10.94,0.5225692987442017,1.3491716384887695,83.88165283203125
548,10.96,0.5447996854782104,1.352996826171875,62.39149475097656
